date,tactic,state,campaign,impressions,clicks,spend,attributed_revenue,channel,ctr,cpc,cpm,roas
2025-06-13,Prospecting,CA,Facebook - Prospecting - C09,204871,2512,2889.43,6372.64,Facebook,0.01226137423061341,1.150250796178344,14.103655471003705,2.20550073890006
2025-06-14,Prospecting,CA,Facebook - Prospecting - C09,334825,3655,5095.5,13204.12,Facebook,0.010916150227730905,1.3941176470588235,15.21839767042485,2.591329604553037
2025-06-15,Prospecting,CA,Facebook - Prospecting - C09,262142,2971,2056.28,5203.99,Facebook,0.011333552044311862,0.6921171322786941,7.844145539440457,2.530778882253389
2025-06-16,Prospecting,CA,Facebook - Prospecting - C09,166520,1919,1543.85,3368.8,Facebook,0.01152414124429498,0.8045075560187597,9.271258707662744,2.1820772743466015
2025-06-17,Prospecting,CA,Facebook - Prospecting - C09,246775,3046,2462.0,5724.93,Facebook,0.012343227636510992,0.8082731451083388,9.976699422550906,2.3253168155970756
2025-06-18,Prospecting,CA,Facebook - Prospecting - C09,97314,1121,1245.31,3138.09,Facebook,0.011519411389933617,1.110892060660125,12.796822656555069,2.519926765223117
2025-06-19,Prospecting,CA,Facebook - Prospecting - C09,121204,1349,1010.46,2544.02,Facebook,0.011129995709712551,0.7490437361008154,8.336853569189136,2.5176850147457595
2025-06-20,Prospecting,CA,Facebook - Prospecting - C09,224129,2548,2228.6,5538.95,Facebook,0.011368452989126797,0.874646781789639,9.943380820866555,2.485394418020282
2025-06-21,Prospecting,CA,Facebook - Prospecting - C09,104767,1192,1041.26,2723.88,Facebook,0.011377628451707122,0.8735402684563758,9.938816612101139,2.6159460653439104
2025-06-22,Prospecting,CA,Facebook - Prospecting - C09,105538,1383,868.16,2103.32,Facebook,0.013104284712615362,0.6277368040491684,8.226041804847544,2.422733136748987
2025-06-23,Prospecting,CA,Facebook - Prospecting - C09,229935,2561,2135.26,5000.26,Facebook,0.01113793028464566,0.833760249902382,9.286363537521474,2.3417569757312924
2025-06-24,Prospecting,CA,Facebook - Prospecting - C09,206425,2592,1290.99,2621.17,Facebook,0.012556618626619838,0.4980671296296296,6.254038997214485,2.030356548075508
2025-06-25,Prospecting,CA,Facebook - Prospecting - C09,221502,2657,1584.09,4065.39,Facebook,0.011995377016911812,0.5961949567181031,7.151583281415066,2.566388273393557
2025-06-26,Prospecting,CA,Facebook - Prospecting - C09,95078,1123,636.15,1321.99,Facebook,0.011811354887565998,0.566473731077471,6.690822272239635,2.078110508527863
2025-06-27,Prospecting,CA,Facebook - Prospecting - C09,77247,958,611.99,1201.85,Facebook,0.012401776120755499,0.6388204592901879,7.9225083174751125,1.963839278419582
2025-06-28,Prospecting,CA,Facebook - Prospecting - C09,169617,1999,1547.44,4047.22,Facebook,0.011785375286675275,0.7741070535267635,9.12314213787533,2.6154293542883726
2025-06-29,Prospecting,CA,Facebook - Prospecting - C09,110289,1343,817.66,1963.96,Facebook,0.012177098350696806,0.6088309754281459,7.413794666739204,2.401927451507962
2025-06-30,Prospecting,CA,Facebook - Prospecting - C09,233748,2651,2418.2,6441.65,Facebook,0.01134127350822253,0.9121840814786872,10.345329157896538,2.6638201968406254
2025-07-01,Prospecting,CA,Facebook - Prospecting - C09,197428,2571,2266.29,5026.22,Facebook,0.01302246895070608,0.8814819136522754,11.479070851145734,2.2178185492589213
2025-07-02,Prospecting,CA,Facebook - Prospecting - C09,173628,1980,2073.41,4850.19,Facebook,0.011403690648973668,1.0471767676767676,11.941679913378024,2.3392334367057166
2025-07-03,Prospecting,CA,Facebook - Prospecting - C09,89798,1113,1167.07,2925.99,Facebook,0.012394485400565715,1.0485804132973944,12.996614623933718,2.507124679753571
2025-07-04,Prospecting,CA,Facebook - Prospecting - C09,84156,1100,1087.18,2588.16,Facebook,0.01307096344883312,0.9883454545454546,12.918627311183991,2.3806177449916293
2025-07-05,Prospecting,CA,Facebook - Prospecting - C09,259997,3302,2891.37,6961.81,Facebook,0.012700146540152387,0.8756420351302241,11.12078216287111,2.4077893870379787
2025-07-06,Prospecting,CA,Facebook - Prospecting - C09,258974,2983,2153.19,4940.55,Facebook,0.01151853081776549,0.7218203151190077,8.314309544587488,2.2945257966087524
2025-07-07,Prospecting,CA,Facebook - Prospecting - C09,257433,3124,2740.06,7289.86,Facebook,0.012135196342349271,0.8770998719590268,10.643779158072197,2.6604745881477045
2025-07-08,Prospecting,CA,Facebook - Prospecting - C09,217147,2528,1577.34,3498.24,Facebook,0.01164188314828204,0.6239477848101266,7.2639272013889205,2.217809730305451
2025-07-09,Prospecting,CA,Facebook - Prospecting - C09,145396,1693,1334.36,2988.75,Facebook,0.011644061734848277,0.7881630242173656,9.177418911111722,2.2398378248748467
2025-07-10,Prospecting,CA,Facebook - Prospecting - C09,236606,2773,3046.9,7802.97,Facebook,0.011719905665959443,1.0987738910926794,12.877526351825397,2.5609537562768714
2025-07-11,Prospecting,CA,Facebook - Prospecting - C09,145357,1706,1172.24,2890.58,Facebook,0.011736620871371863,0.6871277842907386,8.064558294406186,2.4658602333993036
2025-07-12,Prospecting,CA,Facebook - Prospecting - C09,156567,1774,1262.21,3130.64,Facebook,0.011330612453454432,0.7115050732807215,8.061788244010552,2.480284580220407
2025-07-13,Prospecting,CA,Facebook - Prospecting - C09,169201,1976,2130.98,4656.54,Facebook,0.011678417976253096,1.0784311740890689,12.594370009633513,2.1851636336333518
2025-07-14,Prospecting,CA,Facebook - Prospecting - C09,104430,1265,1309.34,2925.99,Facebook,0.012113377381978358,1.0350513833992094,12.537968016853394,2.234706035101654
2025-07-15,Prospecting,CA,Facebook - Prospecting - C09,142164,1861,1627.65,3387.26,Facebook,0.01309051517965167,0.8746104245029555,11.44910103823753,2.0810739409578227
2025-07-16,Prospecting,CA,Facebook - Prospecting - C09,184039,2097,1916.97,5020.5,Facebook,0.011394324029145995,0.9141487839771102,10.416107455484978,2.6189768227984787
2025-07-17,Prospecting,CA,Facebook - Prospecting - C09,192455,2299,1954.02,4363.54,Facebook,0.011945649632381596,0.849943453675511,10.153126704944013,2.2331091800493343
2025-07-18,Prospecting,CA,Facebook - Prospecting - C09,97283,1196,875.71,2293.46,Facebook,0.012294028761448557,0.7321989966555185,9.00167552398672,2.6189720341208846
2025-07-19,Prospecting,CA,Facebook - Prospecting - C09,294134,3394,2449.55,6244.72,Facebook,0.011538958433911074,0.7217295226870949,8.328006962812868,2.549333551060399
2025-07-20,Prospecting,CA,Facebook - Prospecting - C09,152325,1668,1287.97,3103.25,Facebook,0.010950270802560315,0.7721642685851319,8.45540784506811,2.409411709900075
2025-07-21,Prospecting,CA,Facebook - Prospecting - C09,117980,1556,1311.17,2850.7,Facebook,0.013188676046787591,0.8426542416452443,11.113493812510596,2.174165058688042
2025-07-22,Prospecting,CA,Facebook - Prospecting - C09,237149,2748,1586.34,3269.59,Facebook,0.011587651645168227,0.5772707423580786,6.689212267393073,2.061090308508895
2025-07-23,Prospecting,CA,Facebook - Prospecting - C09,242472,2863,1913.07,4215.84,Facebook,0.011807548912864166,0.6682046804051693,7.8898594476888055,2.2037039941037184
2025-07-24,Prospecting,CA,Facebook - Prospecting - C09,130464,1524,981.15,2210.14,Facebook,0.011681383370125092,0.6437992125984252,7.520465415746873,2.252601539010345
2025-07-25,Prospecting,CA,Facebook - Prospecting - C09,230977,3002,1644.9,4628.29,Facebook,0.01299696506578577,0.5479347101932046,7.1214882867125295,2.813721198857073
2025-07-26,Prospecting,CA,Facebook - Prospecting - C09,109417,1294,1103.5,2936.89,Facebook,0.011826315837575515,0.8527820710973725,10.085270113419304,2.6614318078840054
2025-07-27,Prospecting,CA,Facebook - Prospecting - C09,196311,2309,1875.66,4734.71,Facebook,0.01176194915211068,0.8123256821134691,9.554533367972248,2.5242901165456426
2025-07-28,Prospecting,CA,Facebook - Prospecting - C09,221424,2855,2290.09,6156.43,Facebook,0.012893814581978467,0.8021330998248687,10.34255545920948,2.6882917265260318
2025-07-29,Prospecting,CA,Facebook - Prospecting - C09,199566,2173,2366.52,6261.16,Facebook,0.010888628323461913,1.089056603773585,11.858332581702294,2.6457245237733042
2025-07-30,Prospecting,CA,Facebook - Prospecting - C09,128876,1690,1261.21,2825.21,Facebook,0.013113380303547596,0.7462781065088757,9.786228622862286,2.240078971781067
2025-07-31,Prospecting,CA,Facebook - Prospecting - C09,84825,1002,534.08,1394.66,Facebook,0.011812555260831123,0.5330139720558883,6.2962569997052755,2.611331635710006
2025-08-01,Prospecting,CA,Facebook - Prospecting - C09,241950,3095,2800.47,5863.87,Facebook,0.012791899152717504,0.9048368336025847,11.574581525108494,2.0938878116887523
2025-08-02,Prospecting,CA,Facebook - Prospecting - C09,199295,2240,1409.45,3084.39,Facebook,0.01123961965929903,0.62921875,7.072179432499561,2.1883642555606797
2025-08-03,Prospecting,CA,Facebook - Prospecting - C09,231373,2844,2240.44,5104.57,Facebook,0.012291840448107601,0.7877777777777778,9.68323875300921,2.278378354251843
2025-08-04,Prospecting,CA,Facebook - Prospecting - C09,144233,1774,1690.14,3542.19,Facebook,0.012299543100400047,0.952728297632469,11.718122759701316,2.095796797898399
2025-08-05,Prospecting,CA,Facebook - Prospecting - C09,161661,2015,1439.26,3205.01,Facebook,0.012464354420670416,0.714272952853598,8.902951237466056,2.226845740172033
2025-08-06,Prospecting,CA,Facebook - Prospecting - C09,104373,1311,978.4,2516.41,Facebook,0.012560719726366014,0.7463005339435546,9.374071838502294,2.5719644317252657
2025-08-07,Prospecting,CA,Facebook - Prospecting - C09,221674,2885,2319.32,5865.48,Facebook,0.013014607035556718,0.8039237435008666,10.462751608217472,2.52896538640636
2025-08-08,Prospecting,CA,Facebook - Prospecting - C09,289401,3150,2159.49,5268.95,Facebook,0.010884551193672447,0.6855523809523809,7.461929986420227,2.4399047923352275
2025-08-09,Prospecting,CA,Facebook - Prospecting - C09,209339,2402,2297.53,6351.88,Facebook,0.011474211685352467,0.9565070774354705,10.97516468503241,2.764655956614277
2025-08-10,Prospecting,CA,Facebook - Prospecting - C09,290959,3671,1821.23,3894.57,Facebook,0.012616897913451724,0.4961127758104059,6.259404245959053,2.1384284247459133
2025-08-11,Prospecting,CA,Facebook - Prospecting - C09,133956,1450,1741.07,4618.33,Facebook,0.010824449819343666,1.2007379310344828,12.997327480665293,2.6525814585283762
2025-08-12,Prospecting,CA,Facebook - Prospecting - C09,71287,802,622.96,1271.64,Facebook,0.011250298090815998,0.7767581047381547,8.738760222761513,2.04128675998459
2025-08-13,Prospecting,CA,Facebook - Prospecting - C09,102768,1201,1023.92,2701.06,Facebook,0.011686517203798848,0.8525562031640299,9.963412735481862,2.637959996874756
2025-08-14,Prospecting,CA,Facebook - Prospecting - C09,109758,1354,1475.23,3747.25,Facebook,0.012336230616447093,1.0895347119645495,13.44075147141894,2.5401123892545567
2025-08-15,Prospecting,CA,Facebook - Prospecting - C09,140793,1670,2127.6,5528.92,Facebook,0.011861385154091467,1.274011976047904,15.111546738829345,2.598665162624554
2025-08-16,Prospecting,CA,Facebook - Prospecting - C09,135984,1731,987.77,2706.04,Facebook,0.012729438757500882,0.5706354708261121,7.263869278738675,2.7395446308351135
2025-08-17,Prospecting,CA,Facebook - Prospecting - C09,172165,2003,2200.94,5837.86,Facebook,0.011634188133476607,1.0988217673489766,12.783899166497255,2.652439412251129
2025-08-18,Prospecting,CA,Facebook - Prospecting - C09,119236,1511,1787.98,4156.71,Facebook,0.012672347277667818,1.1833090668431503,14.995303431849441,2.324807883757089
2025-08-19,Prospecting,CA,Facebook - Prospecting - C09,117354,1289,1014.27,2760.69,Facebook,0.01098386079724594,0.7868657874321179,8.642824275269696,2.721849211748351
2025-08-20,Prospecting,CA,Facebook - Prospecting - C09,102662,1271,666.42,1744.17,Facebook,0.012380432876819076,0.5243273013375295,6.491398959692973,2.61722337264788
2025-08-21,Prospecting,CA,Facebook - Prospecting - C09,197244,2219,1582.88,3741.97,Facebook,0.01125002534931354,0.7133303289770168,8.024984283425605,2.364026331749722
2025-08-22,Prospecting,CA,Facebook - Prospecting - C09,119898,1502,1114.33,2980.69,Facebook,0.012527314884318337,0.7418974700399467,9.293983219069542,2.6748718961169495
2025-08-23,Prospecting,CA,Facebook - Prospecting - C09,107202,1366,957.0,2649.73,Facebook,0.012742299583962986,0.7005856515373353,8.927072256114625,2.768787878787879
2025-08-24,Prospecting,CA,Facebook - Prospecting - C09,96976,1162,1076.9,2277.54,Facebook,0.011982346147500413,0.926764199655766,11.10480943738657,2.1149038907976596
2025-08-25,Prospecting,CA,Facebook - Prospecting - C09,104804,1301,1127.93,2651.09,Facebook,0.012413648334033052,0.8669715603382014,10.76228006564635,2.3504029505377106
2025-08-26,Prospecting,CA,Facebook - Prospecting - C09,142423,1636,1742.75,3573.55,Facebook,0.011486908715586669,1.0652506112469438,12.236436530616544,2.0505235977621576
2025-08-27,Prospecting,CA,Facebook - Prospecting - C09,141332,1654,1332.36,3093.02,Facebook,0.011702940593779186,0.8055380894800483,9.42716440721139,2.321459665555856
2025-08-28,Prospecting,CA,Facebook - Prospecting - C09,118737,1379,1174.79,2699.42,Facebook,0.011613902995696371,0.8519144307469181,9.8940515593286,2.2977893921466817
2025-08-29,Prospecting,CA,Facebook - Prospecting - C09,107935,1167,845.03,1953.15,Facebook,0.010812062815583452,0.7241045415595544,7.829063788391161,2.3113380590038224
2025-08-30,Prospecting,CA,Facebook - Prospecting - C09,151864,1641,1409.14,2868.73,Facebook,0.010805720908181004,0.8587081048141377,9.278960122214613,2.0358019785117163
2025-08-31,Prospecting,CA,Facebook - Prospecting - C09,89136,963,1057.68,2866.3,Facebook,0.010803715670436188,1.0983177570093459,11.865912762520194,2.7099878980409953
2025-09-01,Prospecting,CA,Facebook - Prospecting - C09,171875,1933,1861.76,4283.44,Facebook,0.011246545454545455,0.9631453698913606,10.832058181818182,2.3007476796149877
2025-09-02,Prospecting,CA,Facebook - Prospecting - C09,112887,1419,1349.32,3267.96,Facebook,0.012570092216109914,0.9508949964763918,11.952837793545758,2.421931046749474
2025-09-03,Prospecting,CA,Facebook - Prospecting - C09,264130,2917,2630.23,5646.42,Facebook,0.011043804187331996,0.9016900925608502,9.958088819899292,2.1467400189337056
2025-09-04,Prospecting,CA,Facebook - Prospecting - C09,122081,1426,1452.89,3625.46,Facebook,0.011680769325284033,1.0188569424964937,11.90103292076572,2.495343763120401
2025-09-05,Prospecting,CA,Facebook - Prospecting - C09,106614,1364,770.84,1594.85,Facebook,0.012793816947117639,0.5651319648093842,7.2301949087361885,2.0689767007420476
2025-09-06,Prospecting,CA,Facebook - Prospecting - C09,243257,2696,3225.37,6992.73,Facebook,0.01108292875436267,1.1963538575667656,13.259104568419408,2.1680396357627187
2025-09-07,Prospecting,CA,Facebook - Prospecting - C09,208227,2319,2029.95,5201.78,Facebook,0.011136884265729228,0.8753557567917206,9.748735754729214,2.5625163181359145
2025-09-08,Prospecting,CA,Facebook - Prospecting - C09,112919,1484,845.69,1757.7,Facebook,0.013142163851964683,0.5698719676549866,7.489350773563351,2.078421170878218
2025-09-09,Prospecting,CA,Facebook - Prospecting - C09,256181,2958,3527.76,7449.8,Facebook,0.011546523746882087,1.1926166328600407,13.770576272245014,2.111764972673878
2025-09-10,Prospecting,CA,Facebook - Prospecting - C09,166710,1955,1304.34,3676.41,Facebook,0.011726950992741887,0.6671815856777493,7.824005758502789,2.8185979115874695
2025-09-11,Prospecting,CA,Facebook - Prospecting - C09,162754,1923,1068.3,2636.6,Facebook,0.01181537780945476,0.5555382215288611,6.563893974956069,2.468033323972667
2025-09-12,Prospecting,CA,Facebook - Prospecting - C09,194197,2301,1310.13,3095.03,Facebook,0.011848792720793833,0.5693741851368971,6.746396700257986,2.3623838855686077
2025-05-16,Prospecting,CA,Facebook - ASC - C10,107346,1323,1439.2,3583.48,Facebook,0.012324632496786093,1.0878306878306878,13.407113446239263,2.489911061700945
2025-05-17,Prospecting,CA,Facebook - ASC - C10,170898,2062,1703.57,3766.35,Facebook,0.012065676602417816,0.8261736178467507,9.96834369038842,2.2108571998802513
2025-05-18,Prospecting,CA,Facebook - ASC - C10,150334,1665,1376.87,3234.12,Facebook,0.011075338912022564,0.8269489489489489,9.158739872550454,2.348892778548447
2025-05-19,Prospecting,CA,Facebook - ASC - C10,177628,2283,2090.79,5791.9,Facebook,0.012852703402616704,0.91580814717477,11.770610489337267,2.7701969112153777
2025-05-20,Prospecting,CA,Facebook - ASC - C10,166459,1845,1879.53,4580.58,Facebook,0.01108381042779303,1.0187154471544715,11.291248896124571,2.437087995403106
2025-05-21,Prospecting,CA,Facebook - ASC - C10,91486,1191,1100.56,3012.27,Facebook,0.013018385326716656,0.924063811922754,12.02981877008504,2.7370338736643163
2025-05-22,Prospecting,CA,Facebook - ASC - C10,157426,1931,1315.55,3227.33,Facebook,0.012266080571189003,0.6812791299844639,8.356624699858981,2.4532172855459695
2025-05-23,Prospecting,CA,Facebook - ASC - C10,191790,2489,2061.7,5405.31,Facebook,0.012977736065488294,0.828324628364805,10.749778403462118,2.6217732938836886
2025-05-24,Prospecting,CA,Facebook - ASC - C10,209335,2707,1826.17,4719.36,Facebook,0.012931425705209353,0.6746102696712227,8.723672582224664,2.5842939047295705
2025-05-25,Prospecting,CA,Facebook - ASC - C10,151206,1898,1836.96,4279.0,Facebook,0.01255241194132508,0.9678398314014752,12.14872425697393,2.3293920390209912
2025-05-26,Prospecting,CA,Facebook - ASC - C10,113353,1319,1123.06,2665.82,Facebook,0.011636216068388133,0.85144806671721,9.90763367533281,2.3737111107153672
2025-05-27,Prospecting,CA,Facebook - ASC - C10,200164,2242,1478.29,3637.72,Facebook,0.011200815331428228,0.6593621766280107,7.38539397693891,2.460762096746917
2025-05-28,Prospecting,CA,Facebook - ASC - C10,204425,2658,1768.5,4180.09,Facebook,0.013002323590558884,0.6653498871331829,8.651094533447475,2.363635849590048
2025-05-29,Prospecting,CA,Facebook - ASC - C10,108543,1306,1141.76,2918.33,Facebook,0.012032097878260229,0.8742419601837672,10.518964834213168,2.5559925028026904
2025-05-30,Prospecting,CA,Facebook - ASC - C10,231091,2635,2828.18,6744.19,Facebook,0.011402434538774769,1.073313092979127,12.238382282304373,2.384639591539435
2025-05-31,Prospecting,CA,Facebook - ASC - C10,304431,3916,2462.59,5507.23,Facebook,0.012863341775311975,0.6288534218590399,8.089156491947271,2.236356843810784
2025-06-01,Prospecting,CA,Facebook - ASC - C10,161405,1780,1727.88,4316.73,Facebook,0.011028158978965955,0.9707191011235956,10.70524457110994,2.4982811306340715
2025-06-02,Prospecting,CA,Facebook - ASC - C10,279893,3435,2253.38,4967.82,Facebook,0.012272547009035595,0.6560058224163028,8.050862293805134,2.20460818858781
